loss,val
0.23478037118911743,0.8461647629737854
0.23470468819141388,0.8462516665458679
0.23481996357440948,0.8463139533996582
0.23469901084899902,0.846380352973938
0.23458924889564514,0.8464188575744629
0.23439930379390717,0.8465057015419006
0.23441724479198456,0.8465540409088135
0.23439961671829224,0.8466204404830933
0.23438115417957306,0.8466376662254333
0.23417390882968903,0.846733570098877
0.23420646786689758,0.8467836380004883
0.23418579995632172,0.846841037273407
0.2341362088918686,0.8468581438064575
0.23393093049526215,0.8469098210334778
0.23397701978683472,0.8469237685203552
0.23401272296905518,0.8469318747520447
0.23393705487251282,0.8469557166099548
0.2338865101337433,0.8469786643981934
0.23382125794887543,0.8470016121864319
0.23380668461322784,0.8470146059989929
0.23386108875274658,0.8470335006713867
0.23379315435886383,0.847048282623291
0.2338811755180359,0.8470655083656311
0.23380838334560394,0.8470828533172607
0.2337551712989807,0.8470877408981323
0.2337075024843216,0.847099244594574
0.23374059796333313,0.8471072912216187
0.2337077111005783,0.8471196889877319
0.23370949923992157,0.8471384644508362
0.2336309552192688,0.8471475839614868
0.23372167348861694,0.8471606373786926
0.23367871344089508,0.8471713662147522
0.233687624335289,0.847194254398346
0.23362796008586884,0.8472056984901428
0.23348373174667358,0.8472139239311218
0.23358716070652008,0.8472294211387634
0.23358187079429626,0.8472352027893066
0.23357580602169037,0.8472434282302856
0.2335154414176941,0.8472515940666199
0.23348508775234222,0.8472541570663452
0.23354819416999817,0.8472582101821899
0.23345504701137543,0.8472630977630615
0.23346051573753357,0.84726881980896
0.2335117608308792,0.8472737073898315
0.23347622156143188,0.8472769856452942
0.23346388339996338,0.847277820110321
0.23339027166366577,0.8472794890403748
0.23339538276195526,0.8472819328308105
0.23345568776130676,0.8472900986671448
0.23341844975948334,0.8472917079925537
0.23346421122550964,0.8473016023635864
0.23350712656974792,0.8473048806190491
0.2334824800491333,0.8473122119903564
0.23332670331001282,0.8473122119903564
0.2333565652370453,0.8473139405250549
0.23338502645492554,0.847316324710846
0.2333819717168808,0.847322940826416
0.2333357334136963,0.8473238348960876
0.23333923518657684,0.8473286628723145
0.23337814211845398,0.8473319411277771
0.2334078699350357,0.847333550453186
0.23330718278884888,0.8473384380340576
0.2333357036113739,0.8473409414291382
0.23326754570007324,0.8473418354988098
0.23327511548995972,0.8473409414291382
0.23331725597381592,0.8473418354988098
0.23333707451820374,0.8473418354988098
0.23331068456172943,0.8473434448242188
0.23336707055568695,0.8473434448242188
0.23336787521839142,0.8473434448242188
0.23333455622196198,0.8473458290100098
0.23330728709697723,0.8473467230796814
0.2333223670721054,0.8473467230796814
0.23331476747989655,0.8473467230796814
0.23321861028671265,0.8473475575447083
0.23328498005867004,0.8473459482192993
0.23328962922096252,0.8473459482192993
0.23334859311580658,0.847349226474762
0.23326393961906433,0.8473515510559082
0.23322753608226776,0.8473524451255798
0.23322385549545288,0.8473532199859619
0.2331494390964508,0.8473540544509888
0.23334188759326935,0.8473557233810425
0.2332954704761505,0.8473549485206604
0.23322559893131256,0.8473557233810425
0.2333223968744278,0.847358226776123
0.23330393433570862,0.847358226776123
0.23324695229530334,0.8473573327064514
0.233246847987175,0.847359836101532
0.23329484462738037,0.847359836101532
0.23322995007038116,0.847359836101532
0.23325462639331818,0.8473589420318604
0.2333042174577713,0.8473589420318604
0.2332102656364441,0.847358226776123
0.2333064079284668,0.847359836101532
0.23320701718330383,0.8473605513572693
0.23325146734714508,0.847359836101532
0.2332340031862259,0.8473589420318604
0.23324476182460785,0.847359836101532
0.23329073190689087,0.847359836101532
0.23328931629657745,0.847359836101532
0.23328690230846405,0.8473605513572693
0.23330414295196533,0.8473614454269409
0.23324048519134521,0.8473614454269409
0.23321741819381714,0.8473614454269409
0.2332945615053177,0.8473614454269409
0.23326274752616882,0.8473623394966125
0.23316887021064758,0.8473623394966125
0.23328199982643127,0.8473597168922424
0.23321682214736938,0.8473607301712036
0.23327624797821045,0.8473590612411499
0.23323117196559906,0.8473590612411499
0.23326115310192108,0.847358226776123
0.23317086696624756,0.8473590612411499
