loss,val
0.11150328814983368,0.9360929131507874
0.11144157499074936,0.9360941648483276
0.11147712171077728,0.9360945820808411
0.11146962642669678,0.9360962510108948
0.11146906763315201,0.9360979199409485
0.11148551106452942,0.9360974431037903
0.11148173362016678,0.9360974431037903
0.11144131422042847,0.9360995292663574
0.11150301247835159,0.9360995292663574
0.11144132167100906,0.936102032661438
0.111469566822052,0.9361025094985962
0.11145447194576263,0.9361029267311096
0.11146467179059982,0.9361029267311096
0.11147423088550568,0.9361032843589783
0.11145912110805511,0.9361057281494141
0.1114683598279953,0.9361074566841125
0.11149249225854874,0.9361069798469543
0.11142564564943314,0.9361082315444946
0.11149348318576813,0.9361078143119812
0.11145390570163727,0.9361065626144409
0.11143556982278824,0.9361078143119812
